Index,feature name
7079,LEMD2
7080,GRM4
7081,HMGA1
7082,C6orf1
7083,RP11-513I15.6
7084,NUDT3
7085,RPS10-NUDT3
7086,RPS10
7087,SPDEF
7088,C6orf106
7089,RP11-140K17.3
7090,SNRPC
7091,UHRF1BP1
7092,TAF11
7093,ANKS1A
7094,TCP11
7095,SCUBE3
7096,RP3-329A5.8
7097,ZNF76
7098,DEF6
7099,PPARD
7100,FANCE
7101,RPL10A
7102,TEAD3
7103,FKBP5
7104,ARMC12
7105,SRPK1
7106,SLC26A8
7107,MAPK14
7108,MAPK13
7109,RP1-179N16.6
7110,BRPF3
7111,PNPLA1
7112,ETV7
7113,RP1-50J22.4
7114,PXT1
7115,KCTD20
7116,STK38
7117,SRSF3
7118,CDKN1A
7119,CPNE5
7120,PPIL1
7121,C6orf89
7122,RP1-90K10.4
7123,PI16
7124,MTCH1
7125,FGD2
7126,COX6A1P2
7127,PIM1
7128,TMEM217
7129,TBC1D22B
7130,RNF8
7131,CMTR1
7132,CCDC167
7133,MDGA1
7134,ZFAND3
7135,BTBD9
7136,GLO1
7137,SAYSD1
7138,KCNK5
7139,KIF6
7140,DAAM2
7141,RP11-61I13.3
7142,MOCS1
7143,UNC5CL
7144,OARD1
7145,APOBEC2
7146,NFYA
7147,TREML1
7148,TREM2
7149,TREML2
7150,TREM1
7151,NCR2
7152,RP11-328M4.2
7153,FOXP4
7154,MDFI
7155,TFEB
7156,PGC
7157,FRS3
7158,PRICKLE4
7159,USP49
7160,RP5-973N23.4
7161,MED20
7162,BYSL
7163,CCND3
7164,TAF8
7165,RP11-7K24.3
7166,C6orf132
7167,GUCA1B
7168,MRPS10
7169,TRERF1
7170,UBR2
7171,PRPH2
7172,TBCC
7173,GLTSCR1L
7174,RPL7L1
7175,C6orf226
7176,PTCRA
7177,CNPY3
7178,RP3-475N16.1
7179,GNMT
7180,PEX6
7181,PPP2R5D
7182,MEA1
7183,KLHDC3
7184,RRP36
7185,RP1-20C7.6
7186,CUL7
7187,KLC4
7188,MRPL2
7189,RP11-387M24.5
7190,PTK7
7191,SRF
7192,CUL9
7193,RP3-330M21.5
7194,DNPH1
7195,TTBK1
7196,CRIP3
7197,ZNF318
7198,ABCC10
7199,DLK2
7200,TJAP1
7201,LRRC73
7202,POLR1C
7203,YIPF3
7204,RP3-337H4.9
7205,XPO5
7206,RP3-337H4.10
7207,POLH
7208,RP3-337H4.8
7209,GTPBP2
7210,MAD2L1BP
7211,RSPH9
7212,MRPS18A
7213,RP1-261G23.5
7214,VEGFA
7215,RP1-261G23.7
7216,RP5-1120P11.1
7217,C6orf223
7218,MRPL14
7219,TMEM63B
7220,CAPN11
7221,RP1-302G2.5
7222,SLC29A1
7223,HSP90AB1
7224,SLC35B2
7225,NFKBIE
7226,RP11-444E17.6
7227,TCTE1
7228,AARS2
7229,CDC5L
7230,SUPT3H
7231,RUNX2
7232,RP1-244F24.1
7233,RP1-166H4.2
7234,CLIC5
7235,RP1-8B1.4
7236,ENPP4
7237,ENPP5
7238,RCAN2
7239,CYP39A1
7240,SLC25A27
7241,TDRD6
7242,PLA2G7
7243,GPR116
7244,GPR110
7245,TNFRSF21
7246,RP11-385F7.1
7247,CD2AP
7248,GPR111
7249,GPR115
7250,PTCHD4
7251,MUT
7252,CENPQ
7253,C6orf141
7254,RHAG
7255,CRISP2
7256,CRISP3
7257,RP3-417L20.4
7258,TFAP2B
7259,PKHD1
7260,IL17A
7261,IL17F
7262,MCM3
7263,PAQR8
7264,EFHC1
7265,TRAM2
7266,TRAM2-AS1
7267,TMEM14A
7268,GSTA3
7269,GSTA4
7270,ICK
7271,FBXO9
7272,GCM1
7273,ELOVL5
7274,RP3-483K16.4
7275,GCLC
7276,RP1-27K12.4
7277,RP11-345L23.1
7278,KLHL31
7279,RP11-79N23.1
7280,LRRC1
7281,RP3-523E19.2
7282,MLIP
7283,RP11-411K7.1
7284,RP11-524H19.2
7285,FAM83B
7286,HMGCLL1
7287,BMP5
7288,COL21A1
7289,DST
7290,BEND6
7291,KIAA1586
7292,ZNF451
7293,RP11-203B9.4
7294,BAG2
7295,RAB23
7296,PRIM2
7297,XXbac-BPGBPG55C20.1
7298,XXbac-BPGBPG55C20.3
7299,XXbac-BPGBPG55C20.2
7300,XXbac-BPG55C20.7
7301,MTRNR2L9
7302,FKBP1C
7303,PTP4A1
7304,RP5-1148A21.3
7305,PHF3
7306,EYS
7307,RP3-525N10.2
7308,BAI3
7309,LMBRD1
7310,COL19A1
7311,COL9A1
7312,RP11-462G2.1
7313,FAM135A
7314,C6orf57
7315,RP11-134K13.4
7316,SMAP1
7317,B3GAT2
7318,RP11-154D6.1
7319,OGFRL1
7320,LINC00472
7321,RIMS1
7322,KCNQ5
7323,KHDC1
7324,RP11-398K22.12
7325,OOEP
7326,DDX43
7327,MB21D1
7328,MTO1
7329,RP11-505P4.6
7330,EEF1A1
7331,RP11-505P4.7
7332,SLC17A5
7333,RP11-553A21.3
7334,CD109
7335,RP11-554D15.1
7336,RP11-554D15.3
7337,COL12A1
7338,COX7A2
7339,TMEM30A
7340,RP1-234P15.4
7341,FILIP1
7342,SENP6
7343,MYO6
7344,IRAK1BP1
7345,PHIP
7346,HMGN3
7347,HMGN3-AS1
7348,LCA5
7349,SH3BGRL2
7350,ELOVL4
7351,TTK
7352,BCKDHB
7353,RP11-250B2.6
7354,RP11-250B2.3
7355,RP11-250B2.5
7356,FAM46A
7357,RP11-379B8.1
7358,IBTK
7359,TPBG
7360,UBE3D
7361,DOPEY1
7362,PGM3
7363,RWDD2A
7364,ME1
7365,PRSS35
7366,SNAP91
7367,RIPPLY2
7368,CYB5R4
7369,MRAP2
7370,KIAA1009
7371,RP1-90L14.1
7372,TBX18
7373,NT5E
7374,SNX14
7375,RP11-321N4.5
7376,SYNCRIP
7377,RP1-3J17.3
7378,HTR1E
7379,RP11-393I2.4
7380,ZNF292
7381,SMIM8
7382,RP1-102H19.8
7383,C6orf163
7384,SLC35A1
7385,RARS2
7386,ORC3
7387,AKIRIN2
7388,CNR1
7389,RNGTT
7390,AL079342.1
7391,RP11-63L7.5
7392,PNRC1
7393,SRSF12
7394,PM20D2
7395,GABRR1
7396,UBE2J1
7397,RRAGD
7398,ANKRD6
7399,LYRM2
7400,MDN1
7401,BACH2
7402,RP1-45N11.1
7403,MAP3K7
7404,RP11-127B16.1
7405,RP1-23E21.2
7406,EPHA7
7407,MANEA-AS1
7408,MANEA
7409,UFL1
7410,FHL5
7411,GPR63
7412,NDUFAF4
7413,MMS22L
7414,POU3F2
7415,FBXL4
7416,FAXC
7417,COQ3
7418,PNISR
7419,RP11-98I9.4
7420,USP45
7421,TSTD3
7422,CCNC
7423,RP1-199J3.7
7424,SIM1
7425,ASCC3
7426,RP3-467N11.1
7427,GRIK2
7428,HACE1
7429,BVES
7430,BVES-AS1
7431,POPDC3
7432,RP3-355L5.5
7433,PREP
7434,PRDM1
7435,ATG5
7436,AIM1
7437,RTN4IP1
7438,QRSL1
7439,C6orf203
7440,BEND3
7441,PDSS2
7442,SOBP
7443,SCML4
7444,SEC63
7445,RP1-191J18.66
7446,RP1-111B22.3
7447,OSTM1
7448,SNX3
7449,LACE1
7450,FOXO3
7451,LINC00222
7452,ARMC2
7453,SESN1
7454,RP11-787I22.3
7455,CEP57L1
7456,CD164
7457,RP11-425D10.10
7458,PPIL6
7459,SMPD2
7460,MICAL1
7461,ZBTB24
7462,RP5-919F19.5
7463,AK9
7464,FIG4
7465,WASF1
7466,CDC40
7467,METTL24
7468,DDO
7469,SLC22A16
7470,CTA-331P3.1
7471,CDK19
7472,AMD1
7473,GTF3C6
7474,RPF2
7475,SLC16A10
7476,KIAA1919
7477,RP5-1112D6.4
7478,RP5-1112D6.7
7479,REV3L
7480,RP5-1112D6.8
7481,TRAF3IP2-AS1
7482,TRAF3IP2
7483,C6orf3
7484,FYN
7485,WISP3
7486,TUBE1
7487,FAM229B
7488,LAMA4
7489,RP1-142L7.9
7490,RP1-142L7.8
7491,RFPL4B
7492,RP11-437J19.1
7493,RP1-124C6.1
7494,RP11-367G18.1
7495,MARCKS
7496,RP1-249H1.4
7497,RP11-544L8--B.4
7498,HDAC2
7499,RP3-399L15.3
7500,HS3ST5
7501,FRK
7502,NT5DC1
7503,COL10A1
7504,TSPYL4
7505,DSE
7506,RP3-486I3.7
7507,TSPYL1
7508,RP1-93H18.7
7509,FAM26F
7510,TRAPPC3L
7511,FAM26E
7512,RWDD1
7513,RSPH4A
7514,ZUFSP
7515,KPNA5
7516,FAM162B
7517,VGLL2
7518,GOPC
7519,DCBLD1
7520,NUS1
7521,SLC35F1
7522,CEP85L
7523,PLN
7524,MCM9
7525,ASF1A
7526,RP11-351A11.1
7527,FAM184A
7528,MAN1A1
7529,TBC1D32
7530,GJA1
7531,HSF2
7532,SERINC1
7533,PKIB
7534,RP11-95G17.2
7535,FABP7
7536,SMPDL3A
7537,CLVS2
7538,TRDN
7539,NKAIN2
7540,RP11-510H23.1
7541,RNF217
7542,TPD52L1
7543,HDDC2
7544,RP11-735G4.1
7545,RP11-138M12.1
7546,RP11-624M8.1
7547,HEY2
7548,NCOA7
7549,HINT3
7550,TRMT11
7551,CENPW
7552,RSPO3
7553,RNF146
7554,ECHDC1
7555,KIAA0408
7556,C6orf58
7557,THEMIS
7558,PTPRK
7559,RP11-103C16.2
7560,RP1-86D1.5
7561,RP1-86D1.4
7562,LAMA2
7563,ARHGAP18
7564,TMEM244
7565,L3MBTL3
7566,SAMD3
7567,TMEM200A
7568,EPB41L2
7569,AKAP7
7570,MED23
7571,ENPP3
7572,CTAGE9
7573,ENPP1
7574,CTGF
7575,RP11-69I8.3
7576,RP3-523C21.2
7577,LINC01013
7578,MOXD1
7579,STX7
7580,VNN1
7581,VNN2
7582,SLC18B1
7583,RPS12
7584,EYA4
7585,TBPL1
7586,SLC2A12
7587,SGK1
7588,RP11-557H15.3
7589,LINC01010
7590,RP11-557H15.4
7591,ALDH8A1
7592,HBS1L
7593,MYB
7594,AHI1
7595,LINC00271
7596,PDE7B
7597,RP13-143G15.4
7598,MTFR2
7599,BCLAF1
7600,RP3-406A7.7
7601,MAP7
7602,RP3-325F22.5
7603,MAP3K5
7604,PEX7
7605,RP11-55K22.5
7606,IL20RA
7607,IL22RA2
7608,IFNGR1
7609,RP11-356I2.1
7610,RP11-356I2.4
7611,TNFAIP3
7612,PERP
7613,KIAA1244
7614,PBOV1
7615,HEBP2
7616,NHSL1
7617,RP11-390P2.4
7618,CCDC28A
7619,ECT2L
7620,REPS1
7621,ABRACL
7622,HECA
7623,RP1-225E12.2
7624,TXLNB
7625,RP11-445F6.2
7626,CITED2
7627,RP5-899B16.1
7628,RP3-460G2.2
7629,VTA1
7630,GPR126
7631,HIVEP2
7632,RP1-67K17.4
7633,RP11-439L18.2
7634,RP11-439L18.1
7635,RP11-439L18.3
7636,RP1-45I4.3
7637,AIG1
7638,ADAT2
7639,PEX3
7640,RP1-20N2.6
7641,FUCA2
7642,PHACTR2
7643,RP3-468K18.5
7644,LTV1
7645,ZC2HC1B
7646,PLAGL1
7647,SF3B5
7648,STX11
7649,UTRN
7650,EPM2A
7651,RP3-466P17.1
7652,FBXO30
7653,RP11-545I5.3
7654,SHPRH
7655,GRM1
7656,RAB32
7657,ADGB
7658,STXBP5-AS1
7659,RP3-337D23.3
7660,STXBP5
7661,RP11-361F15.2
7662,SAMD5
7663,RP11-631F7.2
7664,SASH1
7665,UST
7666,TAB2
7667,SUMO4
7668,ZC3H12D
7669,PPIL4
7670,GINM1
7671,RP1-12G14.7
7672,KATNA1
7673,LATS1
7674,NUP43
7675,PCMT1
7676,RP11-350J20.5
7677,LRP11
7678,RP11-350J20.12
7679,RP11-244K5.8
7680,RAET1E
7681,RAET1E-AS1
7682,RAET1G
7683,ULBP2
7684,ULBP1
7685,RAET1L
7686,PPP1R14C
7687,IYD
7688,PLEKHG1
7689,MTHFD1L
7690,RP1-292B18.3
7691,AKAP12
7692,ZBTB2
7693,RMND1
7694,C6orf211
7695,CCDC170
7696,ESR1
7697,SYNE1
7698,RP3-398G3.5
7699,MYCT1
7700,VIP
7701,FBXO5
7702,RP1-101K10.6
7703,MTRF1L
7704,RGS17
7705,AL590867.1
7706,OPRM1
7707,IPCEF1
7708,CNKSR3
7709,SCAF8
7710,TIAM2
7711,RP11-477D19.2
7712,TFB1M
7713,RP1-257I9.2
7714,RP11-230C9.4
7715,RP11-230C9.2
7716,ARID1B
7717,TMEM242
7718,RP5-933K21.3
7719,ZDHHC14
7720,SNX9
7721,SYNJ2
7722,SERAC1
7723,GTF2H5
7724,RP11-732M18.3
7725,TULP4
7726,TMEM181
7727,DYNLT1
7728,SYTL3
7729,EZR
7730,C6orf99
7731,RSPH3
7732,RP1-111C20.4
7733,TAGAP
7734,RP11-13P5.2
7735,FNDC1
7736,RP3-393E18.2
7737,SOD2
7738,WTAP
7739,ACAT2
7740,TCP1
7741,MRPL18
7742,PNLDC1
7743,IGF2R
7744,AIRN
7745,RP11-288H12.4
7746,SLC22A1
7747,SLC22A2
7748,SLC22A3
7749,RP3-428L16.1
7750,RP3-428L16.2
7751,MAP3K4
7752,AGPAT4
7753,PARK2
7754,PACRG
7755,CAHM
7756,QKI
7757,RP1-155D22.2
7758,PDE10A
7759,RP11-252P19.2
7760,SDIM1
7761,LINC00473
7762,SFT2D1
7763,MPC1
7764,RP1-168L15.5
7765,RPS6KA2
7766,Z98049.1
7767,RP11-514O12.4
7768,RNASET2
7769,RP1-167A14.2
7770,FGFR1OP
7771,CCR6
7772,C6orf123
7773,AL009178.1
7774,MLLT4
7775,RP3-470B24.5
7776,KIF25-AS1
7777,KIF25
7778,FRMD1
7779,RP11-503C24.2
7780,RP11-503C24.4
7781,DACT2
7782,SMOC2
7783,RP11-417E7.1
7784,RP11-417E7.2
7785,XXyac-YX65C7-A.2
7786,THBS2
7787,XXyac-YX65C7-A.3
7788,RP1-137D17.1
7789,RP1-137D17.2
7790,WDR27
7791,C6orf120
7792,PHF10
7793,RP1-266L20.2
7794,ERMARD
7795,LINC00242
7796,LINC00574
7797,RP11-302L19.3
7798,DLL1
7799,FAM120B
7800,PSMB1
7801,TBP
7802,PDCD2
7803,XX-C2158C12.2
7804,AC093627.9
7805,AC093627.10
7806,FAM20C
7807,AC145676.2
7808,AC187652.1
7809,AC226118.1
7810,PDGFA
7811,AC147651.3
7812,PRKAR1B
7813,AC147651.4
7814,HEATR2
7815,SUN1
7816,GET4
7817,RP11-449P15.2
7818,ADAP1
7819,COX19
7820,CYP2W1
7821,C7orf50
7822,GPR146
7823,RP11-449P15.1
7824,AC091729.7
7825,GPER1
7826,ZFAND2A
7827,AC091729.9
7828,MICALL2
7829,RP11-1246C19.1
7830,INTS1
7831,MAFK
7832,TMEM184A
7833,PSMG3
7834,PSMG3-AS1
7835,ELFN1
7836,AC074389.9
7837,MAD1L1
7838,FTSJ2
7839,NUDT1
7840,SNX8
7841,EIF3B
7842,CHST12
7843,AC004840.9
7844,LFNG
7845,BRAT1
7846,IQCE
7847,TTYH3
7848,AMZ1
7849,GNA12
7850,CARD11
7851,AC091801.1
7852,AC073316.1
7853,SDK1
7854,FOXK1
7855,AP5Z1
7856,RADIL
7857,PAPOLB
7858,RBAK-RBAKDN
7859,RBAK
7860,WIPI2
7861,SLC29A4
7862,TNRC18
7863,RP11-1275H24.2
7864,RP11-1275H24.1
7865,RP11-1275H24.3
7866,FBXL18
7867,AC092171.4
7868,ACTB
7869,CTB-161C1.1
7870,FSCN1
7871,RNF216
7872,CCZ1
7873,RSPH10B
7874,PMS2
7875,AIMP2
7876,EIF2AK1
7877,USP42
7878,CYTH3
7879,FAM220A
7880,RAC1
7881,DAGLB
7882,KDELR2
7883,FLJ20306
7884,ZDHHC4
7885,AC079742.4
7886,C7orf26
7887,ZNF853
7888,RP11-611L7.1
7889,AC073343.1
7890,ZNF12
7891,CCZ1B
7892,C1GALT1
7893,COL28A1
7894,RP5-1159O4.2
7895,RP5-1159O4.1
7896,MIOS
7897,RPA3
7898,RPA3-AS1
7899,AC007161.5
7900,AC009473.1
7901,GLCCI1
7902,ICA1
7903,NDUFA4
7904,PHF14
7905,THSD7A
7906,TMEM106B
7907,VWDE
7908,SCIN
7909,ARL4A
7910,ETV1
7911,DGKB
7912,AGMO
7913,MEOX2
7914,AC005550.3
7915,RP11-196O16.1
7916,ISPD
7917,SOSTDC1
7918,GS1-166A23.1
7919,GS1-166A23.2
7920,ANKMY2
7921,BZW2
7922,TSPAN13
7923,AGR2
7924,AGR3
7925,AC003075.4
7926,AHR
7927,AC019117.1
7928,AC019117.2
7929,SNX13
7930,HDAC9
7931,AC010082.2
7932,TWIST1
7933,AC003986.6
7934,AC003986.7
7935,TWISTNB
7936,MACC1
7937,CTA-293F17.1
7938,ITGB8
7939,ABCB5
7940,SP4
7941,DNAH11
7942,CDCA7L
7943,RAPGEF5
7944,STEAP1B
7945,AC002480.3
7946,AC002480.4
7947,AC002480.2
7948,AC073072.5
7949,IL6
7950,TOMM7
7951,AC005682.8
7952,FAM126A
7953,KLHL7-AS1
7954,KLHL7
7955,NUPL2
7956,AC005082.12
7957,GPNMB
7958,MALSU1
7959,IGF2BP3
7960,TRA2A
7961,CCDC126
7962,FAM221A
7963,STK31
7964,NPY
7965,MPP6
7966,DFNA5
7967,OSBPL3
7968,CYCS
7969,C7orf31
7970,AC003090.1
7971,CTD-2227E11.1
7972,NFE2L3
7973,CTB-119C2.1
7974,HNRNPA2B1
7975,CBX3
7976,SNX10
7977,AC004540.4
7978,AC004540.5
7979,AC004947.2
7980,SKAP2
7981,HOXA1
7982,HOTAIRM1
7983,HOXA2
7984,HOXA3
7985,HOXA-AS2
7986,HOXA4
7987,HOXA-AS3
7988,HOXA5
7989,HOXA6
7990,HOXA7
7991,HOXA9
7992,HOXA10-AS
7993,HOXA10
7994,HOXA11
7995,HOXA11-AS
7996,RP1-170O19.14
7997,HOXA13
7998,HOTTIP
7999,HIBADH
8000,TAX1BP1
8001,JAZF1
8002,JAZF1-AS1
8003,CREB5
8004,AC005013.5
8005,CTB-113D17.1
8006,CPVL
8007,CHN2
8008,PRR15
8009,WIPF3
8010,SCRN1
8011,AC007285.6
8012,FKBP14
8013,PLEKHA8
8014,MTURN
8015,AC007036.6
8016,ZNRF2
8017,NOD1
8018,GS1-114I9.1
8019,GGCT
8020,GARS
8021,INMT
8022,INMT-FAM188B
8023,FAM188B
8024,AQP1
8025,GHRHR
8026,ADCYAP1R1
8027,PDE1C
8028,LSM5
8029,AVL9
8030,RP11-225B17.2
8031,RP11-265E18.1
8032,KBTBD2
8033,FKBP9
8034,NT5C3A
8035,RP9
8036,BBS9
8037,BMPER
8038,DPY19L1
8039,HERPUD2
8040,RP11-379H18.1
8041,AC018647.3
8042,AC007551.3
8043,SEPT7
8044,EEPD1
8045,KIAA0895
8046,ANLN
8047,AOAH
8048,ELMO1
8049,GPR141
8050,EPDR1
8051,NME8
8052,SFRP4
8053,STARD3NL
8054,RP11-121A8.1
8055,AMPH
8056,VPS41
8057,POU6F2
8058,YAE1D1
8059,RALA
8060,LINC00265
8061,RP11-467D6.1
8062,CDK13
8063,MPLKIP
8064,SUGCT
8065,INHBA
8066,INHBA-AS1
8067,GLI3
8068,C7orf25
8069,PSMA2
8070,PSMA2.1
8071,MRPL32
8072,HECW1
8073,STK17A
8074,COA1
8075,BLVRA
8076,MRPS24
8077,URGCP
8078,UBE2D4
8079,SPDYE1
8080,AC004951.6
8081,LINC00957
8082,DBNL
8083,PGAM2
8084,POLM
8085,AEBP1
8086,POLD2
8087,MYL7
8088,GCK
8089,YKT6
8090,CAMK2B
8091,NUDCD3
8092,NPC1L1
8093,DDX56
8094,TMED4
8095,OGDH
8096,ZMIZ2
8097,PPIA
8098,H2AFV
8099,AC004854.4
8100,PURB
8101,RP4-673M15.1
8102,MYO1G
8103,SNHG15
8104,CCM2
8105,NACAD
8106,TBRG4
8107,RAMP3
8108,ADCY1
8109,RP11-638I8.1
8110,IGFBP3
8111,AC011294.3
8112,TNS3
8113,AC095067.1
8114,C7orf65
8115,HUS1
8116,PKD1L1
8117,SUN3
8118,C7orf57
8119,UPP1
8120,AC004899.1
8121,VWC2
8122,ZPBP
8123,AC020743.2
8124,IKZF1
8125,FIGNL1
8126,GRB10
8127,COBL
8128,SEC61G
8129,EGFR
8130,EGFR-AS1
8131,LANCL2
8132,VOPP1
8133,SEPT14
8134,ZNF713
8135,GBAS
8136,MRPS17.1
8137,PSPH
8138,CCT6A
8139,SUMF2
8140,PHKG1
8141,CHCHD2
8142,NUPR1L
8143,ZNF716
8144,RP11-340I6.8
8145,ZNF736
8146,ZNF680
8147,ZNF107
8148,ZNF138
8149,ZNF273
8150,RP11-797H7.5
8151,ZNF117
8152,ERV3-1
8153,ZNF92
8154,AC104057.1
8155,VKORC1L1
8156,GUSB
8157,ASL
8158,CRCP
8159,TPST1
8160,LINC00174
8161,AC008267.1
8162,GS1-124K5.3
8163,GS1-124K5.4
8164,GS1-124K5.11
8165,KCTD7
8166,RABGEF1
8167,RP11-792A8.4
8168,RP11-458F8.4
8169,TMEM248
8170,SBDS
8171,TYW1
8172,RP11-166O4.6
8173,RP11-166O4.5
8174,RP5-942I16.1
8175,AUTS2
8176,WBSCR17
8177,CALN1
8178,POM121
8179,RP11-313P13.5
8180,TRIM74
8181,NSUN5
8182,FKBP6
8183,FZD9
8184,BAZ1B
8185,BCL7B
8186,TBL2
8187,MLXIPL
8188,VPS37D
8189,DNAJC30
8190,WBSCR22
8191,STX1A
8192,LINC00035
8193,ABHD11
8194,CLDN3
8195,CLDN4
8196,WBSCR27
8197,RP11-731K22.1
8198,ELN
8199,CTB-51J22.1
8200,LIMK1
8201,EIF4H
8202,LAT2
8203,RFC2
8204,CLIP2
8205,GTF2IRD1
8206,RP5-1186P10.2
8207,GTF2I
8208,NCF1
8209,GTF2IRD2
8210,WBSCR16
8211,GTF2IRD2B
8212,GATSL2
8213,AC004878.2
8214,AC004878.8
8215,TRIM73
8216,POM121C
8217,HIP1
8218,CCL26
8219,RHBDD2
8220,POR
8221,STYXL1
8222,MDH2
8223,SRRM3
8224,HSPB1
8225,YWHAG
8226,SRCRB4D
8227,ZP3
8228,DTX2
8229,UPK3B
8230,POMZP3
8231,CCDC146
8232,FGL2
8233,GSAP
8234,RP5-899E9.1
8235,PTPN12
8236,RSBN1L-AS1
8237,RSBN1L
8238,TMEM60
8239,PHTF2
8240,RP5-1185I7.1
8241,MAGI2
8242,GNAI1
8243,AC004862.6
8244,CD36
8245,SEMA3C
8246,HGF
8247,CACNA2D1
8248,PCLO
8249,SEMA3E
8250,SEMA3A
8251,AC074183.4
8252,SEMA3D
8253,GRM3
8254,KIAA1324L
8255,AC005076.5
8256,DMTF1
8257,TMEM243
8258,TP53TG1
8259,CROT
8260,ABCB4
8261,ABCB1
8262,RUNDC3B
8263,SLC25A40
8264,DBF4
8265,ADAM22
8266,SRI
8267,AC003991.3
8268,CTB-167B5.2
8269,STEAP4
8270,ZNF804B
8271,RP5-1121E10.2
8272,STEAP1
8273,STEAP2
8274,C7orf63
8275,GTPBP10
8276,CLDN12
8277,CDK14
8278,AC002456.2
8279,FZD1
8280,RP11-115N4.1
8281,MTERF
8282,AKAP9
8283,CYP51A1
8284,LRRD1
8285,CTB-161K23.1
8286,KRIT1
8287,ANKIB1
8288,GATAD1
8289,AC007566.10
8290,ERVW-1
8291,PEX1
8292,RBM48
8293,FAM133B
8294,CDK6
8295,AC002454.1
8296,SAMD9
8297,SAMD9L
8298,HEPACAM2
8299,CCDC132
8300,CALCR
8301,TFPI2
8302,GNG11
8303,BET1
8304,AC003092.1
8305,COL1A2
8306,CASD1
8307,SGCE
8308,PEG10
8309,PPP1R9A
8310,AC002429.5
8311,PON1
8312,PON3
8313,PON2
8314,AC004012.1
8315,ASB4
8316,AC002451.1
8317,PDK4
8318,AC002451.3
8319,DYNC1I1
8320,SLC25A13
8321,SHFM1
8322,RP11-682N22.1
8323,DLX6-AS1
8324,DLX5
8325,ACN9
8326,TAC1
8327,ASNS
8328,LMTK2
8329,TECPR1
8330,BRI3
8331,BAIAP2L1
8332,RP4-607J23.2
8333,RP11-307C18.1
8334,NPTX2
8335,TMEM130
8336,TRRAP
8337,AC004893.11
8338,SMURF1
8339,KPNA7
8340,ARPC1A
8341,ARPC1B
8342,PDAP1
8343,BUD31
8344,PTCD1
8345,ATP5J2-PTCD1
8346,CPSF4
8347,ATP5J2
8348,ZNF789
8349,ZNF394
8350,ZKSCAN5
8351,FAM200A
8352,ZNF655
8353,GS1-259H13.2
8354,ZSCAN25
8355,CYP3A5
8356,CYP3A7
8357,CYP3A4
8358,CYP3A43
8359,TRIM4
8360,GJC3
8361,RP4-604G5.1
8362,AZGP1
8363,ZKSCAN1
8364,ZSCAN21
8365,ZNF3
8366,COPS6
8367,MCM7
8368,AP4M1
8369,TAF6
8370,RP11-506M12.1
8371,CNPY4
8372,MBLAC1
8373,LAMTOR4
8374,C7orf43
8375,GAL3ST4
8376,GPC2
8377,STAG3
8378,GATS
8379,PVRIG
8380,SPDYE3
8381,PILRB
8382,PILRA
8383,ZCWPW1
8384,MEPCE
8385,PPP1R35
8386,RP11-758P17.3
8387,C7orf61
8388,TSC22D4
8389,NYAP1
8390,AGFG2
8391,LRCH4
8392,FBXO24
8393,PCOLCE-AS1
8394,PCOLCE
8395,MOSPD3
8396,TFR2
8397,GNB2
8398,GIGYF1
8399,POP7
8400,EPO
8401,EPHB4
8402,SLC12A9
8403,RP11-126L15.4
8404,TRIP6
8405,SRRT
8406,UFSP1
8407,ACHE
8408,MUC3A
8409,MUC12
8410,RP11-395B7.4
8411,TRIM56
8412,SERPINE1
8413,AP1S1
8414,VGF
8415,MOGAT3
8416,PLOD3
8417,ZNHIT1
8418,CLDN15
8419,FIS1
8420,RP11-132A1.4
8421,RABL5
8422,MYL10
8423,CUX1
8424,CTA-339C12.1
8425,SH2B2
8426,PRKRIP1
8427,ORAI2
8428,ALKBH4
8429,LRWD1
8430,POLR2J
8431,RASA4B
8432,POLR2J3
8433,SPDYE2
8434,RASA4
8435,RP11-514P8.6
8436,UPK3BL
8437,POLR2J2
8438,SPDYE2B
8439,FAM185A
8440,FBXL13
8441,LRRC17
8442,ARMC10
8443,NAPEPLD
8444,PMPCB
8445,DNAJC2
8446,PSMC2
8447,SLC26A5
8448,CTB-107G13.1
8449,RELN
8450,ORC5
8451,RP11-325F22.2
8452,LINC01004
8453,KMT2E-AS1
8454,KMT2E
8455,CTB-152G17.6
8456,SRPK2
8457,PUS7
8458,RINT1
8459,RP11-251G23.5
8460,ATXN7L1
8461,CDHR3
8462,SYPL1
8463,NAMPT
8464,RP11-22N19.2
8465,CTB-30L5.1
8466,CCDC71L
8467,PIK3CG
8468,PRKAR2B
8469,HBP1
8470,CTA-363E19.2
8471,COG5
8472,GPR22
8473,DUS4L
8474,RP4-593H12.1
8475,BCAP29
8476,SLC26A4
8477,AC002467.7
8478,CBLL1
8479,DLD
8480,LAMB1
8481,CTB-13F3.1
8482,LAMB4
8483,NRCAM
8484,PNPLA8
8485,THAP5
8486,DNAJB9
8487,IMMP2L
8488,LRRN3
8489,DOCK4
8490,ZNF277
8491,IFRD1
8492,LSMEM1
8493,TMEM168
8494,C7orf60
8495,GPR85
8496,LINC00998
8497,FOXP2
8498,MDFIC
8499,AC068610.3
8500,TFEC
8501,TES
8502,AC002066.1
8503,CAV2
8504,CAV1
8505,AC006159.3
8506,MET
8507,CAPZA2
8508,ST7-AS1
8509,ST7
8510,ST7-OT4
8511,WNT2
8512,CTTNBP2
8513,NAA38
8514,ANKRD7
8515,KCND2
8516,TSPAN12
8517,ING3
8518,CPED1
8519,WNT16
